Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Rani Khedira,GER,MF,Union Berlin,29,1994,3.2,0,2,0,0.0,0.62,0.00,0.00,,25.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Abdukodir Khusanov,UZB,DF,Lens,19,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Joshua Kimmich,GER,"MF,DF",Bayern Munich,28,1995,12.0,1,9,3,33.3,0.75,0.25,0.11,0.33,20.4,1,0,0,0.7,0.7,0.08,+0.3,+0.3
Jakub Kiwior,POL,DF,Arsenal,23,2000,4.2,0,5,1,20.0,1.18,0.24,0.00,0.00,14.2,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Simon Kjær,DEN,DF,Milan,34,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Maurits Kjærgaard,DEN,"MF,FW",RB Salzburg,20,2003,2.3,0,3,0,0.0,1.31,0.00,0.00,,20.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Davy Klaassen,NED,"MF,FW",Inter,30,1993,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lukas Klostermann,GER,DF,RB Leipzig,27,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Robin Knoche,GER,DF,Union Berlin,31,1992,3.0,0,1,0,0.0,0.33,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Gregor Kobel,SUI,GK,Dortmund,25,1997,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sekou Koita,MLI,FW,RB Salzburg,23,1999,0.8,0,2,0,0.0,2.65,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Orkun Kökçü,TUR,MF,Benfica,22,2000,2.9,0,3,0,0.0,1.03,0.00,0.00,,24.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Koke,ESP,MF,Atlético Madrid,31,1992,8.6,0,3,0,0.0,0.35,0.00,0.00,,29.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Randal Kolo Muani,FRA,"FW,MF",Paris S-G,24,1998,5.2,1,8,2,25.0,1.53,0.38,0.13,0.50,12.8,0,0,0,1.9,1.9,0.24,-0.9,-0.9
Karim Konaté,CIV,"FW,MF",RB Salzburg,19,2004,2.6,0,10,3,30.0,3.80,1.14,0.00,0.00,19.7,0,0,1,1.8,1.0,0.10,-1.8,-1.0
Yukhym Konoplia,UKR,DF,Shakhtar,23,1999,2.8,0,1,0,0.0,0.35,0.00,0.00,,13.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Ilias Kostis,GRE,FW,Atlético Madrid,20,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jules Koundé,FRA,DF,Barcelona,24,1998,8.0,0,2,1,50.0,0.25,0.12,0.00,0.00,27.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Mateo Kovačić,CRO,MF,Manchester City,29,1994,4.8,0,6,0,0.0,1.25,0.00,0.00,,17.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Alex Král,CZE,MF,Union Berlin,25,1998,2.8,1,3,2,66.7,1.08,0.72,0.33,0.50,27.3,0,0,0,0.1,0.1,0.02,+0.9,+0.9
Jean-Philippe Krasso,CIV,"FW,MF",Red Star,26,1997,1.2,0,3,1,33.3,2.43,0.81,0.00,0.00,15.9,0,0,0,0.5,0.5,0.15,-0.5,-0.5
Frans Krätzig,GER,DF,Bayern Munich,20,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Toni Kroos,GER,MF,Real Madrid,33,1990,9.5,0,7,5,71.4,0.73,0.52,0.00,0.00,25.0,2,0,0,0.3,0.3,0.05,-0.3,-0.3
Rade Krunić,BIH,"MF,DF",Milan,29,1993,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,31.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Dmytro Kryskiv,UKR,"MF,FW",Shakhtar,22,2000,4.3,0,4,2,50.0,0.93,0.46,0.00,0.00,24.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Takefusa Kubo,JPN,"FW,MF",Real Sociedad,22,2001,6.2,0,11,3,27.3,1.77,0.48,0.00,0.00,19.6,1,0,0,0.4,0.4,0.04,-0.4,-0.4
Khvicha Kvaratskhelia,GEO,FW,Napoli,22,2001,7.4,0,17,3,17.6,2.29,0.40,0.00,0.00,18.8,0,0,0,0.9,0.9,0.05,-0.9,-0.9
Gustaf Lagerbielke,SWE,DF,Celtic,23,2000,0.9,1,1,1,100.0,1.15,1.15,1.00,1.00,2.6,0,0,0,0.8,0.8,0.79,+0.2,+0.2
Aïssa Laïdouni,TUN,MF,Union Berlin,26,1996,3.1,0,2,0,0.0,0.65,0.00,0.00,,18.6,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Konrad Laimer,AUT,"MF,DF",Bayern Munich,26,1997,8.6,0,2,0,0.0,0.23,0.00,0.00,,20.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Érik Lamela,ARG,"FW,MF",Sevilla,31,1992,2.1,0,1,1,100.0,0.48,0.48,0.00,0.00,5.2,0,0,0,0.3,0.3,0.26,-0.3,-0.3
Senne Lammens,BEL,GK,Antwerp,21,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Noa Lang,NED,FW,PSV Eindhoven,24,1999,1.8,0,9,4,44.4,4.91,2.18,0.00,0.00,19.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Jordan Larsson,SWE,"FW,MF",FC Copenhagen,26,1997,1.2,0,3,2,66.7,2.60,1.73,0.00,0.00,15.4,0,0,1,1.0,0.2,0.08,-1.0,-0.2
Jamaal Lascelles,ENG,DF,Newcastle Utd,29,1993,5.0,0,2,0,0.0,0.40,0.00,0.00,,10.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Sandro Lauper,SUI,MF,Young Boys,26,1996,3.1,0,4,0,0.0,1.30,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Manuel Lazzari,ITA,DF,Lazio,29,1993,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Robin Le Normand,ESP,DF,Real Sociedad,26,1996,6.4,0,6,2,33.3,0.94,0.31,0.00,0.00,13.2,0,0,0,0.7,0.7,0.11,-0.7,-0.7
Rafael Leão,POR,FW,Milan,24,1999,4.9,1,11,4,36.4,2.24,0.82,0.09,0.25,18.6,0,0,0,1.1,1.1,0.10,-0.1,-0.1
Diogo Leite,POR,DF,Union Berlin,24,1999,6.0,0,1,0,0.0,0.17,0.00,0.00,,13.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Stav Lemkin,ISR,DF,Shakhtar,20,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christopher Lenz,GER,DF,RB Leipzig,28,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lukas Lerager,DEN,MF,FC Copenhagen,30,1993,6.0,3,6,4,66.7,1.00,0.67,0.50,0.75,14.6,0,0,0,1.3,1.3,0.23,+1.7,+1.7
Robert Lewandowski,POL,FW,Barcelona,34,1988,8.2,3,22,9,40.9,2.70,1.10,0.14,0.33,12.4,0,0,0,3.0,3.0,0.13,0.0,0.0
Rico Lewis,ENG,"MF,DF",Manchester City,18,2004,6.1,0,5,0,0.0,0.82,0.00,0.00,,15.9,0,0,0,0.7,0.7,0.14,-0.7,-0.7
Matthijs de Ligt,NED,DF,Bayern Munich,23,1999,5.2,0,5,0,0.0,0.96,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Victor Lindelöf,SWE,DF,Manchester Utd,29,1994,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jesper Lindstrøm,DEN,FW,Napoli,23,2000,0.7,0,1,0,0.0,1.41,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.13,-0.1,-0.1
Ondřej Lingr,CZE,"FW,MF",Feyenoord,24,1998,0.8,0,1,0,0.0,1.30,0.00,0.00,,13.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Samuel Lino,BRA,DF,Atlético Madrid,23,1999,5.6,3,18,8,44.4,3.21,1.43,0.17,0.38,16.4,0,0,0,2.0,2.0,0.11,+1.0,+1.0
Valentino Livramento,ENG,"DF,FW",Newcastle Utd,20,2002,3.0,0,1,1,100.0,0.33,0.33,0.00,0.00,14.9,0,0,0,0.0,0.0,0.03,0.0,0.0
Marcos Llorente,ESP,"MF,DF",Atlético Madrid,28,1995,7.2,0,5,1,20.0,0.69,0.14,0.00,0.00,20.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Danny Loader,ENG,"MF,FW",Porto,22,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Stanislav Lobotka,SVK,MF,Napoli,28,1994,7.5,0,1,0,0.0,0.13,0.00,0.00,,26.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Ruben Loftus-Cheek,ENG,MF,Milan,27,1996,3.6,0,8,0,0.0,2.23,0.00,0.00,,13.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Sean Longstaff,ENG,MF,Newcastle Utd,25,1997,3.9,1,2,2,100.0,0.51,0.51,0.50,0.50,17.9,0,0,0,0.1,0.1,0.07,+0.9,+0.9
Rony Lopes,POR,FW,Braga,27,1995,0.0,0,2,0,0.0,60.00,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Fermin López,ESP,MF,Barcelona,20,2003,3.1,2,11,3,27.3,3.56,0.97,0.18,0.67,20.0,0,0,0,2.2,2.2,0.20,-0.2,-0.2
Marcos López,PER,DF,Feyenoord,23,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hirving Lozano,MEX,FW,PSV Eindhoven,28,1995,4.2,0,16,5,31.3,3.82,1.19,0.00,0.00,23.2,0,0,0,0.7,0.7,0.04,-0.7,-0.7
Vladimir Lučić,SRB,"DF,FW",Red Star,21,2002,2.3,0,3,0,0.0,1.32,0.00,0.00,,19.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Florentino Luís,POR,MF,Benfica,23,1999,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Castello Lukeba,FRA,DF,RB Leipzig,20,2002,6.9,0,1,1,100.0,0.15,0.15,0.00,0.00,8.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Dodi Lukebakio,BEL,FW,Sevilla,25,1997,2.7,0,4,1,25.0,1.46,0.37,0.00,0.00,20.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Valdemar Lund,DEN,DF,FC Copenhagen,20,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andriy Lunin,UKR,GK,Real Madrid,24,1999,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabian Lustenberger,SUI,DF,Young Boys,35,1988,1.0,0,1,0,0.0,1.00,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Ian Maatsen,NED,DF,Dortmund,21,2002,7.0,1,4,3,75.0,0.57,0.43,0.25,0.33,18.9,0,0,0,0.2,0.2,0.04,+0.8,+0.8
Deiver Machado,COL,DF,Lens,29,1993,4.1,0,5,2,40.0,1.23,0.49,0.00,0.00,19.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Daizen Maeda,JPN,FW,Celtic,25,1997,3.1,0,5,1,20.0,1.59,0.32,0.00,0.00,16.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Gabriel Magalhães,BRA,DF,Arsenal,25,1997,10.3,0,5,1,20.0,0.48,0.10,0.00,0.00,11.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Harry Maguire,ENG,DF,Manchester Utd,30,1993,3.4,1,2,2,100.0,0.58,0.58,0.50,0.50,7.7,0,0,0,0.3,0.3,0.14,+0.7,+0.7
Jon Magunacelaya,ESP,MF,Real Sociedad,23,2000,0.2,0,1,1,100.0,6.43,6.43,0.00,0.00,18.7,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Mike Maignan,FRA,GK,Milan,28,1995,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kobbie Mainoo,ENG,MF,Manchester Utd,18,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Donyell Malen,NED,FW,Dortmund,24,1999,5.1,1,23,11,47.8,4.55,2.18,0.04,0.09,17.3,0,0,0,2.1,2.1,0.09,-1.1,-1.1
Darian Males,SUI,MF,Young Boys,22,2001,1.9,0,4,0,0.0,2.16,0.00,0.00,,23.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Reinildo Mandava,MOZ,DF,Atlético Madrid,29,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
José María Giménez,URU,DF,Atlético Madrid,28,1995,5.3,0,3,1,33.3,0.56,0.19,0.00,0.00,11.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Mariano,DOM,"MF,FW",Sevilla,29,1993,0.7,0,3,1,33.3,4.29,1.43,0.00,0.00,18.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Adrián Marín,ESP,DF,Braga,26,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Mário,POR,"FW,MF",Benfica,30,1993,3.6,3,7,3,42.9,1.96,0.84,0.43,1.00,16.2,0,0,0,1.5,1.5,0.21,+1.5,+1.5
João Mário Lopes,POR,DF,Porto,23,2000,6.6,0,1,0,0.0,0.15,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Marquinhos,BRA,DF,Paris S-G,29,1994,10.0,0,3,0,0.0,0.30,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.15,-0.4,-0.4
Anthony Martial,FRA,"FW,DF",Manchester Utd,27,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel Martinelli,BRA,FW,Arsenal,22,2001,5.3,2,10,5,50.0,1.87,0.94,0.20,0.40,16.5,0,0,0,1.8,1.8,0.18,+0.2,+0.2
Iñigo Martínez,ESP,DF,Barcelona,32,1991,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lautaro Martínez,ARG,FW,Inter,25,1997,5.9,2,33,10,30.3,5.58,1.69,0.03,0.10,14.0,0,1,1,5.1,4.3,0.13,-3.1,-3.3
Lisandro Martínez,ARG,DF,Manchester Utd,25,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Toni Martínez,ESP,FW,Porto,26,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Adam Marušić,MNE,DF,Lazio,30,1992,5.7,0,2,0,0.0,0.35,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Matheus,BRA,GK,Braga,31,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Magnus Mattsson,DEN,MF,FC Copenhagen,24,1999,1.3,1,5,2,40.0,3.98,1.59,0.20,0.50,17.2,0,0,0,0.5,0.5,0.11,+0.5,+0.5
Mykola Matviyenko,UKR,DF,Shakhtar,27,1996,5.0,1,3,2,66.7,0.60,0.40,0.33,0.50,6.7,0,0,0,0.4,0.4,0.15,+0.6,+0.6
Eric Maxim Choupo-Moting,CMR,"FW,MF",Bayern Munich,34,1989,0.5,0,4,2,50.0,8.18,4.09,0.00,0.00,12.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5
Noussair Mazraoui,MAR,DF,Bayern Munich,25,1997,7.2,0,5,1,20.0,0.70,0.14,0.00,0.00,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Kylian Mbappé,FRA,FW,Paris S-G,24,1998,12.0,8,48,23,47.9,4.00,1.92,0.10,0.22,16.4,0,3,3,8.0,5.7,0.12,0.0,-0.7
Callum McGregor,SCO,MF,Celtic,30,1993,5.8,0,4,2,50.0,0.69,0.35,0.00,0.00,26.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Scott McKenna,SCO,DF,FC Copenhagen,26,1996,2.0,0,1,0,0.0,0.50,0.00,0.00,,4.7,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Scott McTominay,SCO,MF,Manchester Utd,26,1996,4.2,1,9,1,11.1,2.12,0.24,0.11,1.00,14.6,0,0,0,1.4,1.4,0.15,-0.4,-0.4
Facundo Medina,ARG,DF,Lens,24,1999,5.5,0,4,1,25.0,0.73,0.18,0.00,0.00,17.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Hannibal Mejbri,TUN,"MF,FW",Manchester Utd,20,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Birger Meling,NOR,DF,FC Copenhagen,28,1994,2.1,0,1,0,0.0,0.47,0.00,0.00,,19.6,0,0,0,0.0,0.0,0.05,0.0,0.0
Memphis,NED,FW,Atlético Madrid,29,1994,1.2,1,7,3,42.9,6.06,2.60,0.14,0.33,15.4,2,0,0,1.0,1.0,0.15,0.0,0.0
Joe Mendes,SWE,DF,Braga,20,2002,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nuno Mendes,POR,DF,Paris S-G,21,2002,4.7,0,4,0,0.0,0.86,0.00,0.00,,15.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Brais Méndez,ESP,MF,Real Sociedad,26,1997,5.8,3,13,6,46.2,2.22,1.03,0.23,0.50,21.3,1,0,1,1.9,1.2,0.09,+1.1,+1.8
Ferland Mendy,FRA,DF,Real Madrid,28,1995,9.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nampalys Mendy,SEN,MF,Lens,31,1992,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alex Meret,ITA,GK,Napoli,26,1997,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mikel Merino,ESP,MF,Real Sociedad,27,1996,7.0,2,14,4,28.6,2.00,0.57,0.14,0.50,12.2,0,0,0,2.1,2.1,0.15,-0.1,-0.1
Dries Mertens,BEL,MF,Galatasaray,36,1987,2.2,0,4,1,25.0,1.79,0.45,0.00,0.00,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Alexander Meyer,GER,GK,Dortmund,32,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Srđan Mijailović,SRB,"DF,MF",Red Star,29,1993,5.4,0,3,2,66.7,0.55,0.37,0.00,0.00,20.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Jovan Mijatović,SRB,"FW,MF",Red Star,18,2005,1.3,0,4,0,0.0,3.05,0.00,0.00,,15.9,0,0,0,0.9,0.9,0.23,-0.9,-0.9
Antoni Milambo,NED,"DF,MF",Feyenoord,18,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lewis Miley,ENG,MF,Newcastle Utd,17,2006,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Éder Militão,BRA,DF,Real Madrid,25,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kim Min-jae,KOR,DF,Bayern Munich,26,1996,7.3,0,2,0,0.0,0.27,0.00,0.00,,8.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Yankuba Minteh,GAM,FW,Feyenoord,19,2004,2.2,1,10,5,50.0,4.55,2.27,0.10,0.20,17.0,0,0,0,1.3,1.3,0.13,-0.3,-0.3
Rafa Mir,ESP,FW,Sevilla,26,1997,0.4,0,1,1,100.0,2.37,2.37,0.00,0.00,20.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Stefan Mitrović,SRB,"DF,FW",Red Star,20,2002,2.3,0,5,1,20.0,2.15,0.43,0.00,0.00,23.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Henrikh Mkhitaryan,ARM,MF,Inter,34,1989,5.7,0,5,0,0.0,0.87,0.00,0.00,,22.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Luka Modrić,CRO,MF,Real Madrid,37,1985,4.7,0,6,1,16.7,1.29,0.21,0.00,0.00,25.7,0,0,1,1.1,0.3,0.04,-1.1,-0.3
Nahuel Molina,ARG,DF,Atlético Madrid,25,1998,8.7,0,4,1,25.0,0.46,0.11,0.00,0.00,23.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Joel Monteiro,SUI,"FW,MF",Young Boys,23,1999,2.9,0,4,1,25.0,1.36,0.34,0.00,0.00,15.8,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Álvaro Morata,ESP,FW,Atlético Madrid,30,1992,7.4,5,25,10,40.0,3.38,1.35,0.20,0.50,13.6,0,0,0,4.6,4.6,0.18,+0.4,+0.4
Morato,BRA,DF,Benfica,22,2001,4.8,0,3,0,0.0,0.62,0.00,0.00,,8.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Leandro Morgalla,GER,DF,RB Salzburg,18,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Youssoufa Moukoko,GER,FW,Dortmund,18,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mason Mount,ENG,"MF,FW",Manchester Utd,24,1999,1.0,0,4,1,25.0,3.96,0.99,0.00,0.00,15.6,0,0,0,0.5,0.5,0.12,-0.5,-0.5
João Moutinho,POR,MF,Braga,36,1986,3.2,0,2,0,0.0,0.62,0.00,0.00,,24.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Arbnor Muja,ALB,FW,Antwerp,24,1998,4.0,1,11,6,54.5,2.77,1.51,0.09,0.17,17.9,0,0,0,0.8,0.8,0.07,+0.2,+0.2
Nordi Mukiele,FRA,DF,Paris S-G,25,1997,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thomas Müller,GER,MF,Bayern Munich,33,1989,4.7,1,7,3,42.9,1.48,0.63,0.14,0.33,10.5,0,0,0,1.5,1.5,0.22,-0.5,-0.5
Aihen Muñoz,ESP,DF,Real Sociedad,25,1997,5.3,0,4,0,0.0,0.76,0.00,0.00,,25.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Jacob Murphy,ENG,FW,Newcastle Utd,28,1995,1.0,0,2,0,0.0,2.07,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Petar Musa,CRO,"FW,MF",Benfica,25,1998,2.6,0,7,2,28.6,2.70,0.77,0.00,0.00,11.7,0,0,0,1.2,1.2,0.18,-1.2,-1.2
Yunus Musah,USA,MF,Milan,20,2002,3.9,0,2,1,50.0,0.51,0.26,0.00,0.00,20.1,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Jamal Musiala,GER,"MF,FW",Bayern Munich,20,2003,9.7,2,23,6,26.1,2.36,0.62,0.09,0.33,16.2,0,0,0,2.1,2.1,0.09,-0.1,-0.1
Fernando Muslera,URU,GK,Galatasaray,37,1986,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Almoatasem Al Musrati,LBY,MF,Braga,27,1996,3.4,0,4,1,25.0,1.17,0.29,0.00,0.00,17.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Nacho,ESP,DF,Real Madrid,33,1990,10.9,0,6,2,33.3,0.55,0.18,0.00,0.00,16.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Natan,BRA,DF,Napoli,22,2001,5.0,0,2,0,0.0,0.40,0.00,0.00,,7.6,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Fran Navarro,ESP,FW,Porto,25,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jesús Navas,ESP,DF,Sevilla,37,1985,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yehor Nazaryna,UKR,MF,Shakhtar,26,1997,2.3,0,3,2,66.7,1.32,0.88,0.00,0.00,18.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Cherif Ndiaye,SEN,FW,Red Star,27,1996,4.0,1,9,6,66.7,2.28,1.52,0.11,0.17,8.1,0,0,0,2.8,2.8,0.32,-1.8,-1.8
Tanguy Ndombele,FRA,MF,Galatasaray,26,1996,1.0,0,1,0,0.0,0.98,0.00,0.00,,9.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Kosta Nedeljković,SRB,DF,Red Star,17,2005,2.6,0,3,0,0.0,1.13,0.00,0.00,,17.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Reiss Nelson,ENG,FW,Arsenal,23,1999,2.0,0,6,0,0.0,3.05,0.00,0.00,,16.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Victor Nelsson,DEN,DF,Galatasaray,24,1998,1.1,0,1,0,0.0,0.87,0.00,0.00,,10.4,0,0,0,0.0,0.0,0.01,0.0,0.0
David Neres,BRA,FW,Benfica,26,1997,2.0,0,4,1,25.0,2.03,0.51,0.00,0.00,24.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Manuel Neuer,GER,GK,Bayern Munich,37,1986,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Neves,POR,MF,Benfica,18,2004,6.0,0,6,2,33.3,1.00,0.33,0.00,0.00,15.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Newerton,BRA,"MF,FW",Shakhtar,18,2005,2.4,0,7,1,14.3,2.89,0.41,0.00,0.00,19.5,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Cyril Ngonge,BEL,FW,Napoli,23,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sikou Niakaté,MLI,DF,Braga,24,1999,4.3,1,3,1,33.3,0.69,0.23,0.33,1.00,7.9,0,0,0,0.9,0.9,0.29,+0.1,+0.1
Tanguy Nianzou,FRA,DF,Sevilla,21,2002,0.4,0,1,0,0.0,2.73,0.00,0.00,,19.9,0,0,0,0.0,0.0,0.01,0.0,0.0
Cheikh Niasse,SEN,MF,Young Boys,23,2000,5.9,0,4,1,25.0,0.67,0.17,0.00,0.00,17.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Bart Nieuwkoop,NED,DF,Feyenoord,27,1996,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Saúl Ñíguez,ESP,MF,Atlético Madrid,28,1994,4.8,1,5,1,20.0,1.03,0.21,0.20,1.00,21.6,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Eddie Nketiah,ENG,FW,Arsenal,24,1999,1.6,1,5,2,40.0,3.19,1.28,0.20,0.50,10.5,0,0,0,0.4,0.4,0.07,+0.6,+0.6
Felix Nmecha,GER,MF,Dortmund,22,2000,3.9,1,7,2,28.6,1.79,0.51,0.14,0.50,18.8,0,0,0,0.5,0.5,0.07,+0.5,+0.5
