Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Player href
Lewis Cook,ENG,MT,Bournemouth,27-254,1997,7,7,623,6.9,1,2,3,1,0,0,3,0,0.3,0.3,1.7,2.1,5,43,9,0.14,0.29,0.43,0.14,0.43,0.05,0.25,0.30,0.05,0.30,https://fbref.com/fr/joueurs/2afc7272/Lewis-Cook
Maxwel Cornet,CIV,AT,Southampton,28-017,1996,2,1,72,0.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,0,5,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,https://fbref.com/fr/joueurs/beb391dd/Maxwel-Cornet
Vladimír Coufal,CZE,DF,West Ham,32-053,1992,4,2,200,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,6,4,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,https://fbref.com/fr/joueurs/fdf3cb77/Vladimir-Coufal
Aaron Cresswell,ENG,DF,West Ham,34-304,1989,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.11,0.12,0.22,0.11,0.22,https://fbref.com/fr/joueurs/4f974391/Aaron-Cresswell
Marc Cucurella,ESP,DF,Chelsea,26-084,1998,7,7,590,6.6,0,0,0,0,0,0,5,0,0.0,0.0,0.2,0.2,7,19,16,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,https://fbref.com/fr/joueurs/1daec722/Marc-Cucurella
Matheus Cunha,BRA,"MT,AT",Wolves,25-140,1999,7,6,551,6.1,3,0,3,3,0,0,1,0,1.9,1.9,1.0,2.9,22,22,39,0.49,0.00,0.49,0.49,0.49,0.32,0.16,0.48,0.32,0.48,https://fbref.com/fr/joueurs/dc62b55d/Matheus-Cunha
Diogo Dalot,POR,DF,Manchester Utd,25-210,1999,7,7,630,7.0,0,1,1,0,0,0,1,0,0.0,0.0,1.0,1.1,7,30,21,0.00,0.14,0.14,0.00,0.14,0.00,0.15,0.15,0.00,0.15,https://fbref.com/fr/joueurs/d9565625/Diogo-Dalot
Mikkel Damsgaard,DEN,MT,Brentford,24-103,2000,7,5,463,5.1,0,2,2,0,0,0,0,0,0.3,0.3,1.6,1.9,13,32,17,0.00,0.39,0.39,0.00,0.39,0.06,0.31,0.37,0.06,0.37,https://fbref.com/fr/joueurs/215f3907/Mikkel-Damsgaard
Danilo,BRA,MT,Nott'ham Forest,23-168,2001,1,1,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/a816dbfb/Danilo
Leif Davis,ENG,DF,Ipswich Town,24-276,2000,7,7,630,7.0,0,1,1,0,0,0,0,0,0.3,0.3,1.2,1.5,15,18,29,0.00,0.14,0.14,0.00,0.14,0.04,0.17,0.21,0.04,0.21,https://fbref.com/fr/joueurs/8574c61f/Leif-Davis
Craig Dawson,ENG,DF,Wolves,34-161,1990,6,4,391,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,4,11,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/fr/joueurs/3e9e06cb/Craig-Dawson
Kevin De Bruyne,BEL,MT,Manchester City,33-108,1991,4,4,356,4.0,1,1,2,1,0,0,1,0,1.2,1.2,1.7,2.9,10,47,32,0.25,0.25,0.51,0.25,0.51,0.31,0.43,0.74,0.31,0.74,https://fbref.com/fr/joueurs/e46012d4/Kevin-De-Bruyne
Liam Delap,ENG,AT,Ipswich Town,21-249,2003,7,7,536,6.0,4,0,4,4,0,0,2,0,1.2,1.2,0.3,1.5,12,3,22,0.67,0.00,0.67,0.67,0.67,0.19,0.05,0.25,0.19,0.25,https://fbref.com/fr/joueurs/dd897ee7/Liam-Delap
Sepp van den Berg,NED,DF,Brentford,22-299,2001,5,4,376,4.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,14,10,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.08,0.05,0.08,https://fbref.com/fr/joueurs/7bf9400b/Sepp-van-den-Berg
Kiernan Dewsbury-Hall,ENG,MT,Chelsea,26-038,1998,3,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,https://fbref.com/fr/joueurs/5c74c0f5/Kiernan-Dewsbury-Hall
Amad Diallo,CIV,AT,Manchester Utd,22-095,2002,6,4,342,3.8,1,1,2,1,0,0,1,0,0.4,0.4,1.2,1.6,26,18,58,0.26,0.26,0.53,0.26,0.53,0.11,0.30,0.42,0.11,0.42,https://fbref.com/fr/joueurs/9dc96f10/Amad-Diallo
Rúben Dias,POR,DF,Manchester City,27-153,1997,7,6,547,6.1,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,10,32,2,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,https://fbref.com/fr/joueurs/31c69ef1/Ruben-Dias
Luis Díaz,COL,AT,Liverpool,27-275,1997,7,6,446,5.0,5,1,6,5,0,0,0,0,2.7,2.7,1.1,3.7,23,16,48,1.01,0.20,1.21,1.01,1.21,0.54,0.21,0.75,0.54,0.75,https://fbref.com/fr/joueurs/4a1a9578/Luis-Diaz
Tyler Dibling,ENG,"AT,MT",Southampton,18-216,2006,7,4,371,4.1,1,0,1,1,0,0,2,0,0.9,0.9,0.8,1.6,22,17,23,0.24,0.00,0.24,0.24,0.24,0.22,0.18,0.40,0.22,0.40,https://fbref.com/fr/joueurs/bdcc89ae/Tyler-Dibling
Lucas Digne,FRA,DF,Aston Villa,31-086,1993,7,7,518,5.8,0,2,2,0,0,0,1,0,0.0,0.0,1.1,1.1,2,10,27,0.00,0.35,0.35,0.00,0.35,0.01,0.19,0.20,0.01,0.20,https://fbref.com/fr/joueurs/1b84dbe1/Lucas-Digne
Issa Diop,FRA,DF,Fulham,27-279,1997,5,3,280,3.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,7,1,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,https://fbref.com/fr/joueurs/a712ca2b/Issa-Diop
Axel Disasi,FRA,DF,Chelsea,26-217,1998,2,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/ad82197c/Axel-Disasi
Roman Dixon,ENG,DF,Everton,19-293,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/6fba4dba/Roman-Dixon
Matt Doherty,IRL,DF,Wolves,32-272,1992,4,2,210,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,6,8,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.10,0.03,0.10,https://fbref.com/fr/joueurs/d557d734/Matt-Doherty
Jeremy Doku,BEL,AT,Manchester City,22-140,2002,6,4,335,3.7,1,0,1,1,0,0,0,0,0.3,0.3,1.0,1.3,40,11,51,0.27,0.00,0.27,0.27,0.27,0.08,0.28,0.36,0.08,0.36,https://fbref.com/fr/joueurs/fffea3e5/Jeremy-Doku
Nicolás Domínguez,ARG,"MT,AT",Nott'ham Forest,26-108,1998,5,2,177,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,1,6,4,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.08,0.07,0.08,https://fbref.com/fr/joueurs/20b3a502/Nicolas-Dominguez
Abdoulaye Doucouré,MLI,MT,Everton,31-287,1993,6,5,396,4.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,5,13,11,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,https://fbref.com/fr/joueurs/02b29014/Abdoulaye-Doucoure
Cheick Doucouré,MLI,MT,Crystal Palace,24-280,2000,3,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,https://fbref.com/fr/joueurs/ce4f40c7/Cheick-Doucoure
Flynn Downes,ENG,MT,Southampton,25-268,1999,7,7,630,7.0,0,0,0,0,0,0,3,0,0.3,0.3,0.8,1.1,12,31,15,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.15,0.04,0.15,https://fbref.com/fr/joueurs/69fdb896/Flynn-Downes
Tommy Doyle,ENG,MT,Wolves,22-363,2001,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,12,2,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,https://fbref.com/fr/joueurs/5526deb1/Tommy-Doyle
Radu Drăgușin,ROU,DF,Tottenham,22-254,2002,2,1,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/620922ed/Radu-Dragusin
Lewis Dunk,ENG,DF,Brighton,32-328,1991,7,7,615,6.8,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,7,55,1,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,https://fbref.com/fr/joueurs/282f75f3/Lewis-Dunk
Jhon Durán,COL,AT,Aston Villa,20-306,2003,7,0,191,2.1,4,0,4,4,0,0,1,0,2.1,2.1,0.0,2.1,2,5,13,1.88,0.00,1.88,1.88,1.88,0.97,0.02,0.99,0.97,0.99,https://fbref.com/fr/joueurs/414184f7/Jhon-Duran
Ederson,BRA,GB,Manchester City,31-058,1993,7,7,630,7.0,0,1,1,0,0,0,3,0,0.0,0.0,0.4,0.4,0,1,0,0.00,0.14,0.14,0.00,0.14,0.00,0.05,0.05,0.00,0.05,https://fbref.com/fr/joueurs/3bb7b8b4/Ederson
George Edmundson,ENG,DF,Ipswich Town,27-044,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/46ff3923/George-Edmundson
Odsonne Édouard,FRA,"MT,AT",Crystal Palace,26-272,1998,2,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,4,7,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.34,0.31,0.34,https://fbref.com/fr/joueurs/0562b7f1/Odsonne-Edouard
Odsonne Édouard,FRA,AT,Leicester City,26-272,1998,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,https://fbref.com/fr/joueurs/0562b7f1/Odsonne-Edouard
Samuel Edozie,ENG,"DF,AT",Southampton,21-260,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,4,23,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,https://fbref.com/fr/joueurs/007414dd/Samuel-Edozie
Anthony Elanga,SWE,AT,Nott'ham Forest,22-170,2002,7,4,361,4.0,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.1,11,8,22,0.00,0.25,0.25,0.00,0.25,0.14,0.14,0.28,0.14,0.28,https://fbref.com/fr/joueurs/2fba6108/Anthony-Elanga
Harvey Elliott,ENG,AT,Liverpool,21-193,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/b9e1436c/Harvey-Elliott
Yunus Emre Konak,TUR,"MT,AT",Brentford,18-278,2006,3,0,19,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,1,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.72,0.72,0.72,https://fbref.com/fr/joueurs/e02b5b36/Yunus-Emre-Konak
Julio Enciso,PAR,"MT,AT",Brighton,20-265,2004,5,0,80,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,4,7,0.00,0.00,0.00,0.00,0.00,0.18,0.15,0.33,0.18,0.33,https://fbref.com/fr/joueurs/9cfbad36/Julio-Enciso
Wataru Endo,JPN,MT,Liverpool,31-248,1993,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.58,0.00,0.58,https://fbref.com/fr/joueurs/c149016b/Wataru-Endo
Christian Eriksen,DEN,MT,Manchester Utd,32-243,1992,5,3,260,2.9,0,0,0,0,0,0,2,0,0.0,0.0,1.4,1.4,2,17,11,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,https://fbref.com/fr/joueurs/980522ec/Christian-Eriksen
Pervis Estupiñán,ECU,DF,Brighton,26-267,1998,4,2,235,2.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,8,15,27,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,https://fbref.com/fr/joueurs/d38fdf53/Pervis-Estupinan
Evanilson,BRA,AT,Bournemouth,25-008,1999,6,6,433,4.8,1,0,1,1,0,1,0,0,2.5,1.7,0.6,2.3,3,5,9,0.21,0.00,0.21,0.21,0.21,0.51,0.12,0.64,0.35,0.47,https://fbref.com/fr/joueurs/6f3cc2fe/Evanilson
Jonny Evans,NIR,DF,Manchester Utd,36-285,1988,3,1,114,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,https://fbref.com/fr/joueurs/f8fcd2a5/Jonny-Evans
Eberechi Eze,ENG,"MT,AT",Crystal Palace,26-107,1998,7,7,629,7.0,1,0,1,1,0,0,0,0,2.5,2.5,0.8,3.3,20,39,49,0.14,0.00,0.14,0.14,0.14,0.36,0.11,0.47,0.36,0.47,https://fbref.com/fr/joueurs/ae4fc6a4/Eberechi-Eze
Łukasz Fabiański,POL,GB,West Ham,39-179,1985,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/9328b835/Lukasz-Fabianski
Wout Faes,BEL,DF,Leicester City,26-194,1998,7,7,630,7.0,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,2,13,1,0.14,0.00,0.14,0.14,0.14,0.06,0.00,0.06,0.06,0.06,https://fbref.com/fr/joueurs/9c221d14/Wout-Faes
Abdul Fatawu Issahaku,GHA,AT,Leicester City,20-220,2004,7,3,277,3.1,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,12,8,17,0.00,0.32,0.32,0.00,0.32,0.05,0.15,0.20,0.05,0.20,https://fbref.com/fr/joueurs/bceda5ff/Abdul-Fatawu-Issahaku
João Félix,POR,"MT,AT",Chelsea,24-339,1999,5,0,122,1.4,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,7,8,11,0.74,0.00,0.74,0.74,0.74,0.51,0.02,0.52,0.51,0.52,https://fbref.com/fr/joueurs/8aafd64f/Joao-Felix
Evan Ferguson,IRL,AT,Brighton,19-361,2004,3,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,https://fbref.com/fr/joueurs/4596da74/Evan-Ferguson
Bruno Fernandes,POR,"MT,AT",Manchester Utd,30-036,1994,7,7,569,6.3,0,1,1,0,0,0,1,1,1.9,1.9,1.2,3.1,15,54,34,0.00,0.16,0.16,0.00,0.16,0.30,0.19,0.49,0.30,0.49,https://fbref.com/fr/joueurs/507c7bdf/Bruno-Fernandes
Mateus Fernandes,POR,MT,Southampton,20-096,2004,6,4,371,4.1,0,1,1,0,0,0,1,0,0.4,0.4,0.8,1.2,10,16,18,0.00,0.24,0.24,0.00,0.24,0.11,0.19,0.30,0.11,0.30,https://fbref.com/fr/joueurs/ef491564/Mateus-Fernandes
Enzo Fernández,ARG,MT,Chelsea,23-271,2001,6,6,511,5.7,0,0,0,0,0,0,1,0,0.3,0.3,1.0,1.3,4,31,16,0.00,0.00,0.00,0.00,0.00,0.05,0.18,0.23,0.05,0.23,https://fbref.com/fr/joueurs/5ff4ab71/Enzo-Fernandez
Mark Flekken,NED,GB,Brentford,31-123,1993,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/a92ab7be/Mark-Flekken
Phil Foden,ENG,"MT,AT",Manchester City,24-139,2000,4,1,168,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,4,6,19,0.00,0.00,0.00,0.00,0.00,0.13,0.16,0.29,0.13,0.29,https://fbref.com/fr/joueurs/ed1e53f3/Phil-Foden
Wesley Fofana,FRA,DF,Chelsea,23-302,2000,7,7,596,6.6,0,0,0,0,0,0,5,0,0.0,0.0,0.4,0.4,7,14,3,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,https://fbref.com/fr/joueurs/132a82f1/Wesley-Fofana
Carlos Forbs,POR,MT,Wolves,20-209,2004,3,1,111,1.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,6,14,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12,https://fbref.com/fr/joueurs/8a310070/Carlos-Forbs
Ryan Fraser,SCO,AT,Southampton,30-233,1994,3,2,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/d56543a0/Ryan-Fraser
Niclas Füllkrug,GER,AT,West Ham,31-248,1993,3,0,66,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,0,3,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35,https://fbref.com/fr/joueurs/4f16405e/Niclas-Fullkrug
Cody Gakpo,NED,AT,Liverpool,25-160,1999,7,1,214,2.4,0,1,1,0,0,0,2,0,0.5,0.5,0.7,1.2,4,7,35,0.00,0.42,0.42,0.00,0.42,0.21,0.30,0.51,0.21,0.51,https://fbref.com/fr/joueurs/1971591f/Cody-Gakpo
Idrissa Gana Gueye,SEN,MT,Everton,35-018,1989,6,4,374,4.2,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,2,18,3,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,https://fbref.com/fr/joueurs/72c812f3/Idrissa-Gana-Gueye
Alejandro Garnacho,ARG,AT,Manchester Utd,20-105,2004,7,4,412,4.6,1,1,2,1,0,0,1,0,2.4,2.4,0.4,2.8,21,6,53,0.22,0.22,0.44,0.22,0.44,0.52,0.09,0.61,0.52,0.61,https://fbref.com/fr/joueurs/7aa8adfe/Alejandro-Garnacho
James Garner,ENG,"DF,MT",Everton,23-215,2001,4,2,253,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,3,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,https://fbref.com/fr/joueurs/4e015693/James-Garner
Morgan Gibbs-White,ENG,MT,Nott'ham Forest,24-261,2000,6,6,506,5.6,1,0,1,1,0,0,3,1,0.8,0.8,0.8,1.7,11,28,24,0.18,0.00,0.18,0.18,0.18,0.15,0.15,0.30,0.15,0.30,https://fbref.com/fr/joueurs/32f60ed8/Morgan-Gibbs-White
Billy Gilmour,SCO,MT,Brighton,23-125,2001,2,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,https://fbref.com/fr/joueurs/df10e27c/Billy-Gilmour
João Gomes,BRA,MT,Wolves,23-245,2001,7,7,569,6.3,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,13,27,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,https://fbref.com/fr/joueurs/8b57ad2c/Joao-Gomes
Rodrigo Gomes,POR,"AT,MT",Wolves,21-099,2003,3,1,117,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,1,12,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,https://fbref.com/fr/joueurs/8dcf77c0/Rodrigo-Gomes
Toti Gomes,POR,DF,Wolves,25-272,1999,5,5,450,5.0,0,1,1,0,0,0,2,0,0.0,0.0,0.5,0.5,3,9,2,0.00,0.20,0.20,0.00,0.20,0.00,0.10,0.10,0.00,0.10,https://fbref.com/fr/joueurs/f0caab96/Toti-Gomes
Joe Gomez,ENG,DF,Liverpool,27-144,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/7a11550b/Joe-Gomez
Anthony Gordon,ENG,AT,Newcastle Utd,23-233,2001,7,7,598,6.6,2,0,2,1,1,2,0,0,2.8,1.2,1.2,2.4,24,6,49,0.30,0.00,0.30,0.15,0.15,0.42,0.18,0.60,0.19,0.37,https://fbref.com/fr/joueurs/2bd83368/Anthony-Gordon
Ryan Gravenberch,NED,MT,Liverpool,22-151,2002,7,7,629,7.0,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,19,50,13,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,https://fbref.com/fr/joueurs/b8e740fb/Ryan-Gravenberch
Archie Gray,ENG,"MT,DF",Tottenham,18-216,2006,3,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/f58515f5/Archie-Gray
Jack Grealish,ENG,"AT,MT",Manchester City,29-034,1995,6,4,328,3.6,0,1,1,0,0,0,2,0,0.5,0.5,0.9,1.4,37,14,56,0.00,0.27,0.27,0.00,0.27,0.14,0.24,0.38,0.14,0.38,https://fbref.com/fr/joueurs/b0b4fd3e/Jack-Grealish
Jacob Greaves,ENG,DF,Ipswich Town,24-032,2000,7,7,630,7.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,14,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,https://fbref.com/fr/joueurs/1f169636/Jacob-Greaves
Brajan Gruda,GER,AT,Brighton,20-136,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/ae9b998d/Brajan-Gruda
Gonçalo Guedes,POR,"MT,AT",Wolves,27-320,1996,4,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,6,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.19,0.05,0.19,https://fbref.com/fr/joueurs/e6bc67d7/Goncalo-Guedes
Marc Guéhi,ENG,DF,Crystal Palace,24-093,2000,7,7,630,7.0,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,3,26,0,0.14,0.00,0.14,0.14,0.14,0.03,0.01,0.03,0.03,0.03,https://fbref.com/fr/joueurs/d0706b27/Marc-Guehi
Luis Guilherme,BRA,MT,West Ham,18-248,2006,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/b7672d43/Luis-Guilherme
Bruno Guimarães,BRA,MT,Newcastle Utd,26-333,1997,7,7,626,7.0,0,1,1,0,0,0,2,0,0.4,0.4,0.2,0.6,10,44,7,0.00,0.14,0.14,0.00,0.14,0.06,0.03,0.09,0.06,0.09,https://fbref.com/fr/joueurs/82518f62/Bruno-Guimaraes
Marc Guiu,ESP,AT,Chelsea,18-284,2006,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/d3d774cc/Marc-Guiu
İlkay Gündoğan,GER,MT,Manchester City,33-356,1990,6,4,376,4.2,0,0,0,0,0,0,0,0,0.9,0.9,0.8,1.6,13,25,18,0.00,0.00,0.00,0.00,0.00,0.21,0.18,0.39,0.21,0.39,https://fbref.com/fr/joueurs/819b3158/Ilkay-Gundogan
Malo Gusto,FRA,DF,Chelsea,21-148,2003,5,5,433,4.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,19,18,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,https://fbref.com/fr/joueurs/d56b9520/Malo-Gusto
Joško Gvardiol,CRO,DF,Manchester City,22-265,2002,7,6,582,6.5,1,0,1,1,0,0,0,0,0.4,0.4,0.5,0.9,17,50,12,0.15,0.00,0.15,0.15,0.15,0.06,0.08,0.14,0.06,0.14,https://fbref.com/fr/joueurs/5ad50391/Josko-Gvardiol
Erling Haaland,NOR,AT,Manchester City,24-085,2000,7,7,629,7.0,10,0,10,9,1,1,1,0,6.5,5.7,0.5,6.1,6,3,30,1.43,0.00,1.43,1.29,1.29,0.92,0.07,0.99,0.81,0.88,https://fbref.com/fr/joueurs/1f44ac21/Erling-Haaland
Lewis Hall,ENG,DF,Newcastle Utd,20-036,2004,7,4,429,4.8,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,12,28,13,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,https://fbref.com/fr/joueurs/da011f18/Lewis-Hall
Ali Al Hamadi,IRQ,AT,Ipswich Town,22-227,2002,3,0,35,0.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,https://fbref.com/fr/joueurs/8450467d/Ali-Al-Hamadi
Marcus Harness,ENG,MT,Ipswich Town,28-233,1996,2,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/90e9ca3d/Marcus-Harness
Jack Harrison,ENG,AT,Everton,27-329,1996,7,5,435,4.8,0,0,0,0,0,0,0,0,0.8,0.8,0.9,1.7,10,10,31,0.00,0.00,0.00,0.00,0.00,0.16,0.18,0.35,0.16,0.35,https://fbref.com/fr/joueurs/aa849a12/Jack-Harrison
