Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Reinildo Mandava,MOZ,DF,Atlético Madrid,29,1994,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
José María Giménez,URU,DF,Atlético Madrid,28,1995,5.3,4,0.75,4,0,0,0,0,0,1,0.19,1,0,0,0,0,0
Mariano,DOM,"MF,FW",Sevilla,29,1993,0.7,1,1.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrián Marín,ESP,DF,Braga,26,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Mário,POR,"FW,MF",Benfica,30,1993,3.6,10,2.80,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0
João Mário Lopes,POR,DF,Porto,23,2000,6.6,19,2.89,16,0,2,0,1,0,2,0.30,2,0,0,0,0,0
Marquinhos,BRA,DF,Paris S-G,29,1994,10.0,6,0.60,5,0,0,1,0,0,1,0.10,0,0,0,1,0,0
Anthony Martial,FRA,"FW,DF",Manchester Utd,27,1995,0.6,3,5.40,3,0,0,0,0,0,1,1.80,1,0,0,0,0,0
Gabriel Martinelli,BRA,FW,Arsenal,22,2001,5.3,17,3.18,11,2,1,1,1,1,4,0.75,2,0,1,1,0,0
Iñigo Martínez,ESP,DF,Barcelona,32,1991,3.5,4,1.13,4,0,0,0,0,0,2,0.57,2,0,0,0,0,0
Lautaro Martínez,ARG,FW,Inter,25,1997,5.9,11,1.97,5,0,2,4,0,0,2,0.36,1,0,0,1,0,0
Lisandro Martínez,ARG,DF,Manchester Utd,25,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Toni Martínez,ESP,FW,Porto,26,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adam Marušić,MNE,DF,Lazio,30,1992,5.7,7,1.23,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Matheus,BRA,GK,Braga,31,1992,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Magnus Mattsson,DEN,MF,FC Copenhagen,24,1999,1.3,4,3.19,1,2,1,0,0,0,0,0.00,0,0,0,0,0,0
Mykola Matviyenko,UKR,DF,Shakhtar,27,1996,5.0,4,0.80,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Eric Maxim Choupo-Moting,CMR,"FW,MF",Bayern Munich,34,1989,0.5,2,4.09,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Noussair Mazraoui,MAR,DF,Bayern Munich,25,1997,7.2,18,2.50,16,0,1,0,0,1,2,0.28,2,0,0,0,0,0
Kylian Mbappé,FRA,FW,Paris S-G,24,1998,12.0,60,5.00,40,2,8,8,1,1,2,0.17,0,0,0,2,0,0
Callum McGregor,SCO,MF,Celtic,30,1993,5.8,5,0.87,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Scott McKenna,SCO,DF,FC Copenhagen,26,1996,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Scott McTominay,SCO,MF,Manchester Utd,26,1996,4.2,6,1.41,5,0,0,0,1,0,1,0.24,1,0,0,0,0,0
Facundo Medina,ARG,DF,Lens,24,1999,5.5,7,1.27,5,0,1,0,1,0,1,0.18,0,0,0,0,1,0
Hannibal Mejbri,TUN,"MF,FW",Manchester Utd,20,2003,0.7,1,1.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Birger Meling,NOR,DF,FC Copenhagen,28,1994,2.1,6,2.80,6,0,0,0,0,0,1,0.47,1,0,0,0,0,0
Memphis,NED,FW,Atlético Madrid,29,1994,1.2,7,8.51,4,0,0,1,2,0,0,0.00,0,0,0,0,0,0
Joe Mendes,SWE,DF,Braga,20,2002,2.3,4,1.76,4,0,0,0,0,0,1,0.44,1,0,0,0,0,0
Nuno Mendes,POR,DF,Paris S-G,21,2002,4.7,12,2.57,10,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Brais Méndez,ESP,MF,Real Sociedad,26,1997,5.8,20,3.42,13,2,1,2,1,1,3,0.51,2,0,1,0,0,0
Ferland Mendy,FRA,DF,Real Madrid,28,1995,9.7,12,1.28,12,0,0,0,0,0,1,0.11,1,0,0,0,0,0
Nampalys Mendy,SEN,MF,Lens,31,1992,4.1,7,1.72,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alex Meret,ITA,GK,Napoli,26,1997,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mikel Merino,ESP,MF,Real Sociedad,27,1996,7.0,22,3.14,17,0,0,3,2,0,1,0.14,1,0,0,0,0,0
Dries Mertens,BEL,MF,Galatasaray,36,1987,2.2,14,6.27,9,3,0,1,1,0,0,0.00,0,0,0,0,0,0
Alexander Meyer,GER,GK,Dortmund,32,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Srđan Mijailović,SRB,"DF,MF",Red Star,29,1993,5.4,5,0.92,4,0,0,1,0,0,1,0.18,1,0,0,0,0,0
Jovan Mijatović,SRB,"FW,MF",Red Star,18,2005,1.3,3,2.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antoni Milambo,NED,"DF,MF",Feyenoord,18,2005,0.4,3,7.30,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Lewis Miley,ENG,MF,Newcastle Utd,17,2006,1.9,2,1.05,2,0,0,0,0,0,1,0.53,1,0,0,0,0,0
Éder Militão,BRA,DF,Real Madrid,25,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kim Min-jae,KOR,DF,Bayern Munich,26,1996,7.3,4,0.55,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Yankuba Minteh,GAM,FW,Feyenoord,19,2004,2.2,9,4.11,6,0,2,1,0,0,0,0.00,0,0,0,0,0,0
Rafa Mir,ESP,FW,Sevilla,26,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefan Mitrović,SRB,"DF,FW",Red Star,20,2002,2.3,5,2.15,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Henrikh Mkhitaryan,ARM,MF,Inter,34,1989,5.7,14,2.44,11,0,2,1,0,0,1,0.17,1,0,0,0,0,0
Luka Modrić,CRO,MF,Real Madrid,37,1985,4.7,31,7.17,25,6,0,0,0,0,2,0.46,2,0,0,0,0,0
Nahuel Molina,ARG,DF,Atlético Madrid,25,1998,8.7,20,2.29,19,0,0,0,1,0,3,0.34,3,0,0,0,0,0
Joel Monteiro,SUI,"FW,MF",Young Boys,23,1999,2.9,8,2.74,6,0,2,0,0,0,1,0.34,1,0,0,0,0,0
Álvaro Morata,ESP,FW,Atlético Madrid,30,1992,7.4,6,0.81,4,0,0,1,1,0,1,0.14,1,0,0,0,0,0
Morato,BRA,DF,Benfica,22,2001,4.8,3,0.62,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leandro Morgalla,GER,DF,RB Salzburg,18,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Youssoufa Moukoko,GER,FW,Dortmund,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mason Mount,ENG,"MF,FW",Manchester Utd,24,1999,1.0,2,1.98,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
João Moutinho,POR,MF,Braga,36,1986,3.2,14,4.33,11,1,2,0,0,0,0,0.00,0,0,0,0,0,0
Arbnor Muja,ALB,FW,Antwerp,24,1998,4.0,8,2.03,5,0,3,0,0,0,1,0.25,0,0,1,0,0,0
Nordi Mukiele,FRA,DF,Paris S-G,25,1997,0.6,1,1.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Thomas Müller,GER,MF,Bayern Munich,33,1989,4.7,25,5.28,22,0,1,1,1,0,3,0.63,3,0,0,0,0,0
Aihen Muñoz,ESP,DF,Real Sociedad,25,1997,5.3,6,1.14,3,2,0,1,0,0,1,0.19,0,0,0,1,0,0
Jacob Murphy,ENG,FW,Newcastle Utd,28,1995,1.0,1,1.03,1,0,0,0,0,0,1,1.03,1,0,0,0,0,0
Petar Musa,CRO,"FW,MF",Benfica,25,1998,2.6,9,3.48,4,0,3,2,0,0,0,0.00,0,0,0,0,0,0
Yunus Musah,USA,MF,Milan,20,2002,3.9,10,2.57,8,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Jamal Musiala,GER,"MF,FW",Bayern Munich,20,2003,9.7,41,4.21,28,0,5,5,2,1,6,0.62,3,0,2,0,1,0
Fernando Muslera,URU,GK,Galatasaray,37,1986,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Almoatasem Al Musrati,LBY,MF,Braga,27,1996,3.4,9,2.62,7,0,0,1,0,1,1,0.29,1,0,0,0,0,0
Nacho,ESP,DF,Real Madrid,33,1990,10.9,5,0.47,5,0,0,0,0,0,3,0.28,3,0,0,0,0,0
Natan,BRA,DF,Napoli,22,2001,5.0,7,1.40,5,0,1,1,0,0,3,0.60,1,0,1,1,0,0
Fran Navarro,ESP,FW,Porto,25,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jesús Navas,ESP,DF,Sevilla,37,1985,2.4,4,1.65,4,0,0,0,0,0,1,0.41,1,0,0,0,0,0
Yehor Nazaryna,UKR,MF,Shakhtar,26,1997,2.3,5,2.20,4,0,0,1,0,0,3,1.32,2,0,0,1,0,0
Cherif Ndiaye,SEN,FW,Red Star,27,1996,4.0,10,2.53,7,0,1,1,0,1,0,0.00,0,0,0,0,0,0
Tanguy Ndombele,FRA,MF,Galatasaray,26,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kosta Nedeljković,SRB,DF,Red Star,17,2005,2.6,9,3.40,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Reiss Nelson,ENG,FW,Arsenal,23,1999,2.0,14,7.12,5,3,2,3,0,1,2,1.02,2,0,0,0,0,0
Victor Nelsson,DEN,DF,Galatasaray,24,1998,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David Neres,BRA,FW,Benfica,26,1997,2.0,5,2.54,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Manuel Neuer,GER,GK,Bayern Munich,37,1986,9.0,2,0.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Neves,POR,MF,Benfica,18,2004,6.0,16,2.67,12,1,1,1,1,0,3,0.50,3,0,0,0,0,0
Newerton,BRA,"MF,FW",Shakhtar,18,2005,2.4,6,2.48,4,0,1,1,0,0,1,0.41,1,0,0,0,0,0
Cyril Ngonge,BEL,FW,Napoli,23,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sikou Niakaté,MLI,DF,Braga,24,1999,4.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tanguy Nianzou,FRA,DF,Sevilla,21,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cheikh Niasse,SEN,MF,Young Boys,23,2000,5.9,9,1.52,7,1,0,1,0,0,2,0.34,2,0,0,0,0,0
Bart Nieuwkoop,NED,DF,Feyenoord,27,1996,0.9,2,2.22,2,0,0,0,0,0,1,1.11,1,0,0,0,0,0
Saúl Ñíguez,ESP,MF,Atlético Madrid,28,1994,4.8,6,1.29,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Eddie Nketiah,ENG,FW,Arsenal,24,1999,1.6,2,1.44,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Felix Nmecha,GER,MF,Dortmund,22,2000,3.9,9,2.30,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean-Pierre Nsame,CMR,FW,Young Boys,30,1993,1.8,7,3.99,6,0,0,0,1,0,1,0.57,1,0,0,0,0,0
Matheus Nunes,POR,"MF,FW",Manchester City,24,1998,4.7,28,5.97,20,3,2,1,2,0,4,0.85,2,0,0,0,2,0
Ørjan Nyland,NOR,GK,Sevilla,32,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matt O'Riley,DEN,MF,Celtic,22,2000,5.4,22,4.07,15,4,2,0,0,1,4,0.74,3,0,1,0,0,0
Armando Obispo,NED,DF,PSV Eindhoven,24,1999,1.0,3,2.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jan Oblak,SVN,GK,Atlético Madrid,30,1993,10.3,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Ocampos,ARG,FW,Sevilla,29,1994,3.8,13,3.38,7,0,5,0,1,0,1,0.26,1,0,0,0,0,0
Álvaro Odriozola,ESP,"DF,FW",Real Sociedad,27,1995,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Noah Okafor,SUI,FW,Milan,23,2000,0.4,3,7.50,2,0,1,0,0,0,1,2.50,1,0,0,0,0,0
Olasagasti,ESP,MF,Real Sociedad,22,2000,0.1,1,11.25,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Peter Olayinka,NGA,"DF,FW",Red Star,27,1995,1.9,6,3.10,3,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Sérgio Oliveira,POR,MF,Galatasaray,31,1992,1.4,9,6.28,6,2,0,1,0,0,1,0.70,1,0,0,0,0,0
Mathías Olivera,URU,DF,Napoli,25,1997,3.6,10,2.74,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Dani Olmo,ESP,MF,RB Leipzig,25,1998,2.0,11,5.47,6,1,2,2,0,0,1,0.50,0,1,0,0,0,0
André Onana,CMR,GK,Manchester Utd,27,1996,6.0,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Loïs Openda,BEL,FW,RB Leipzig,23,2000,6.1,17,2.77,6,0,6,2,3,0,3,0.49,1,0,2,0,0,0
Fredrik Oppegard,NOR,FW,PSV Eindhoven,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Willi Orban,HUN,DF,RB Leipzig,30,1992,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefan Ortega,GER,GK,Manchester City,30,1992,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Osimhen,NGA,FW,Napoli,24,1998,5.1,13,2.55,9,0,1,3,0,0,1,0.20,0,0,0,1,0,0
Nicolás Otamendi,ARG,DF,Benfica,35,1988,6.0,7,1.17,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Mikel Oyarzabal,ESP,"FW,MF",Real Sociedad,26,1997,6.5,14,2.15,12,0,1,0,1,0,1,0.15,0,0,1,0,0,0
Salih Özcan,TUR,MF,Dortmund,25,1998,4.9,9,1.83,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jon Pacheco,ESP,DF,Real Sociedad,22,2001,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Igor Paixão,BRA,FW,Feyenoord,23,2000,4.4,18,4.08,8,4,3,1,2,0,0,0.00,0,0,0,0,0,0
Thomas Partey,GHA,MF,Arsenal,30,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Patric,ESP,DF,Lazio,30,1993,4.1,6,1.46,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Benjamin Pavard,FRA,DF,Inter,27,1996,5.3,9,1.80,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Aleksandar Pavlovic,GER,MF,Bayern Munich,19,2004,2.3,4,1.74,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Strahinja Pavlović,SRB,DF,RB Salzburg,22,2001,5.5,8,1.46,4,1,1,1,1,0,0,0.00,0,0,0,0,0,0
Nicolás Paz,ARG,MF,Real Madrid,18,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedri,ESP,"MF,FW",Barcelona,20,2002,3.7,16,4.39,12,1,1,1,0,1,3,0.82,3,0,0,0,0,0
Pedro,ESP,FW,Lazio,36,1987,2.1,6,2.80,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Adrià Pedrosa,ESP,"DF,FW",Sevilla,25,1998,3.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luca Pellegrini,ITA,DF,Lazio,24,1999,1.8,3,1.68,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Facundo Pellistri,URU,FW,Manchester Utd,21,2001,1.2,3,2.48,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Iñaki Peña,ESP,GK,Barcelona,24,1999,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pepe,POR,DF,Porto,40,1983,7.3,5,0.71,3,0,0,1,0,1,1,0.14,1,0,0,0,0,0
Pepê,BRA,"MF,FW",Porto,26,1997,7.1,26,3.82,22,0,2,2,0,0,3,0.44,2,0,0,1,0,0
Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,20,2003,1.5,8,5.29,6,0,0,1,1,0,3,1.99,3,0,0,0,0,0
Danilo Pereira,POR,DF,Paris S-G,31,1991,1.8,2,1.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Noah Persson,SWE,"DF,MF",Young Boys,20,2003,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kalvin Phillips,ENG,MF,Manchester City,27,1995,1.4,1,0.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nathaniel Phillips,ENG,DF,Celtic,26,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kamil Piątkowski,POL,DF,RB Salzburg,23,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pizzi,POR,MF,Braga,33,1989,0.6,6,10.59,4,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Tommaso Pobega,ITA,MF,Milan,24,1999,1.7,5,3.02,2,0,0,3,0,0,0,0.00,0,0,0,0,0,0
Matteo Politano,ITA,FW,Napoli,29,1993,6.4,27,4.22,20,3,3,0,1,0,2,0.31,2,0,0,0,0,0
Nick Pope,ENG,GK,Newcastle Utd,31,1992,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yussuf Poulsen,DEN,"FW,MF",RB Leipzig,29,1994,3.7,10,2.67,8,0,0,2,0,0,2,0.53,1,0,0,1,0,0
Ivan Provedel,ITA,GK,Lazio,29,1994,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christian Pulisic,USA,FW,Milan,24,1998,4.9,14,2.87,9,4,0,1,0,0,1,0.21,1,0,0,0,0,0
Anthony Racioppi,SUI,GK,Young Boys,24,1998,5.0,1,0.20,1,0,0,0,0,0,1,0.20,1,0,0,0,0,0
Ivan Rakitić,CRO,MF,Sevilla,35,1988,5.1,26,5.10,12,13,1,0,0,0,3,0.59,0,3,0,0,0,0
Yaroslav Rakitskiy,UKR,DF,Shakhtar,33,1989,3.8,4,1.05,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
André Ramalho,BRA,DF,PSV Eindhoven,31,1992,4.7,5,1.06,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Gonçalo Ramos,POR,FW,Paris S-G,22,2001,2.4,7,2.93,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Sergio Ramos,ESP,DF,Sevilla,37,1986,5.0,4,0.80,4,0,0,0,0,0,1,0.20,1,0,0,0,0,0
Aaron Ramsdale,ENG,GK,Arsenal,25,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raphinha,BRA,FW,Barcelona,26,1996,5.2,21,4.01,14,1,1,5,0,0,3,0.57,2,0,0,1,0,0
Marcus Rashford,ENG,FW,Manchester Utd,25,1997,3.2,12,3.75,11,0,1,0,0,0,3,0.94,3,0,0,0,0,0
Giacomo Raspadori,ITA,"FW,MF",Napoli,23,2000,2.8,11,3.91,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Petar Ratkov,SRB,FW,RB Salzburg,19,2003,2.4,5,2.12,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
David Raum,GER,DF,RB Leipzig,25,1998,7.0,26,3.71,14,12,0,0,0,0,3,0.43,2,1,0,0,0,0
David Raya,ESP,GK,Arsenal,27,1995,9.3,2,0.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Reguilón,ESP,DF,Manchester Utd,26,1996,1.7,1,0.59,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tijjani Reijnders,NED,MF,Milan,25,1998,5.3,19,3.56,8,4,6,1,0,0,0,0.00,0,0,0,0,0,0
Álex Remiro,ESP,GK,Real Sociedad,28,1995,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Reus,GER,"MF,FW",Dortmund,34,1989,5.4,18,3.32,14,3,0,0,1,0,2,0.37,2,0,0,0,0,0
Gio Reyna,USA,"FW,MF",Dortmund,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Declan Rice,ENG,MF,Arsenal,24,1999,9.3,11,1.23,6,3,2,0,0,0,1,0.11,1,0,0,0,0,0
Rodrigo Riquelme,ESP,DF,Atlético Madrid,23,2000,3.5,17,5.29,11,1,3,1,0,1,1,0.31,0,1,0,0,0,0
Dmytro Riznyk,UKR,GK,Shakhtar,24,1999,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergi Roberto,ESP,MF,Barcelona,31,1992,2.3,7,3.10,7,0,0,0,0,0,1,0.44,1,0,0,0,0,0
Milan Rodić,SRB,DF,Red Star,32,1991,4.6,7,1.52,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Rodri,ESP,MF,Manchester City,27,1996,7.7,47,6.35,42,0,2,1,2,0,6,0.81,4,0,0,1,1,0
Rodrygo,BRA,FW,Real Madrid,22,2001,11.2,43,3.82,30,1,7,3,2,0,6,0.53,4,0,0,1,1,0
Alessio Romagnoli,ITA,DF,Lazio,28,1995,6.0,4,0.67,3,0,0,1,0,0,1,0.17,0,0,0,1,0,0
Oriol Romeu,ESP,MF,Barcelona,31,1991,3.8,4,1.05,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jérôme Roussillon,FRA,DF,Union Berlin,30,1993,2.9,9,3.07,8,0,0,0,0,1,1,0.34,1,0,0,0,0,0
Nicolò Rovella,ITA,MF,Lazio,21,2001,1.5,2,1.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Amir Rrahmani,KVX,DF,Napoli,29,1994,6.1,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Donat Rrudhani,KVX,MF,Young Boys,24,1999,0.1,1,10.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Rüdiger,GER,DF,Real Madrid,30,1993,11.6,9,0.80,8,0,0,1,0,0,2,0.18,2,0,0,0,0,0
Mário Rui,POR,DF,Napoli,32,1991,2.4,6,2.55,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Abel Ruiz,ESP,"FW,MF",Braga,23,2000,2.4,8,3.40,8,0,0,0,0,0,1,0.42,1,0,0,0,0,0
Fabián Ruiz Peña,ESP,MF,Paris S-G,27,1996,6.9,20,2.91,18,0,2,0,0,0,4,0.58,4,0,0,0,0,0
Julian Ryerson,NOR,DF,Dortmund,25,1997,10.0,13,1.31,9,2,2,0,0,0,1,0.10,1,0,0,0,0,0
Frederik Rønnow,DEN,GK,Union Berlin,30,1992,6.0,1,0.17,1,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Serdar Saatçı,TUR,DF,Braga,20,2003,3.6,2,0.55,0,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Marcel Sabitzer,AUT,MF,Dortmund,29,1994,10.3,23,2.23,18,1,1,0,1,2,7,0.68,6,0,0,0,0,1
Umar Sadiq,NGA,FW,Real Sociedad,26,1997,1.1,2,1.76,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ismael Saibari,MAR,MF,PSV Eindhoven,22,2001,3.5,9,2.55,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Wesley Saïd,FRA,"FW,MF",Lens,28,1995,0.6,4,6.55,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Bukayo Saka,ENG,FW,Arsenal,21,2001,8.0,35,4.57,21,3,4,1,5,1,6,0.78,5,0,1,0,0,0
Kike Salas,ESP,DF,Sevilla,21,2002,1.8,4,2.18,3,1,0,0,0,0,1,0.55,1,0,0,0,0,0
William Saliba,FRA,DF,Arsenal,22,2001,10.0,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Brice Samba,FRA,GK,Lens,29,1994,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexis Sánchez,CHI,FW,Inter,34,1988,3.7,13,3.71,7,2,0,1,3,0,0,0.00,0,0,0,0,0,0
Davinson Sánchez,COL,DF,Galatasaray,27,1996,4.0,8,2.00,7,0,0,0,0,1,2,0.50,2,0,0,0,0,0
Juanlu Sánchez,ESP,DF,Sevilla,19,2003,3.6,4,1.12,3,0,0,0,1,0,1,0.28,1,0,0,0,0,0
Jadon Sancho,ENG,FW,Dortmund,23,2000,6.2,27,4.35,19,2,6,0,0,0,2,0.32,2,0,0,0,0,0
Leroy Sané,GER,FW,Bayern Munich,27,1996,10.2,41,4.00,29,0,7,3,1,1,6,0.59,3,0,1,1,1,0
Zaidu Sanusi,NGA,DF,Porto,26,1997,3.4,5,1.47,4,1,0,0,0,0,1,0.29,1,0,0,0,0,0
Bouna Sarr,SEN,DF,Bayern Munich,31,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leo Sauer,SVK,"MF,FW",Feyenoord,17,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefan Savić,MNE,DF,Atlético Madrid,32,1991,4.6,2,0.47,2,0,0,0,0,0,1,0.23,1,0,0,0,0,0
Liam Scales,IRL,DF,Celtic,24,1998,6.0,4,0.67,3,0,0,0,1,0,1,0.17,0,0,0,0,1,0
Fabian Schär,SUI,DF,Newcastle Utd,31,1991,6.0,3,0.50,3,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Alexander Schlager,AUT,GK,RB Salzburg,27,1996,6.0,1,0.17,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Xaver Schlager,AUT,MF,RB Leipzig,25,1997,6.9,21,3.03,19,0,1,0,0,1,5,0.72,3,0,1,0,0,1
Nico Schlotterbeck,GER,DF,Dortmund,23,1999,10.8,14,1.29,12,0,0,0,2,0,2,0.18,2,0,0,0,0,0
Jerdy Schouten,NED,"MF,DF",PSV Eindhoven,26,1997,6.9,17,2.46,14,1,1,0,0,1,1,0.14,1,0,0,0,0,0
Nicolas Seiwald,AUT,MF,RB Leipzig,22,2001,3.0,4,1.32,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benjamin Šeško,SVN,FW,RB Leipzig,20,2003,4.5,12,2.67,7,0,1,4,0,0,1,0.22,0,0,1,0,0,0
Luke Shaw,ENG,DF,Manchester Utd,28,1995,1.5,4,2.67,3,0,0,1,0,0,1,0.67,1,0,0,0,0,0
Maryan Shved,UKR,FW,Shakhtar,26,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
